class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
biceps,0.506818295,0.049281348,-0.285228759,0.999510407,0.526078045,0.011161118,-0.290816277,0.999484301,0.536972165,0.010722915,-0.290957987,0.999582529,0.548772156,0.010807172,-0.290884167,0.999440372,0.504778862,0.011655682,-0.26463899,0.999533713,0.500012755,0.011086034,-0.264835596,0.999536335,0.495991051,0.010462149,-0.265321434,0.99947685,0.573957622,0.025568832,-0.211815253,0.999640107,0.507593811,0.026647571,-0.077021256,0.999776244,0.529040515,0.083724096,-0.248773962,0.999658465,0.499921948,0.08443211,-0.212539151,0.999630511,0.650619984,0.213315919,-0.139713764,0.997675776,0.443961203,0.239734322,0.051039994,0.99915266,0.728925109,0.469414473,-0.492127806,0.992091179,0.359417737,0.471488297,0.135352224,0.985465229,0.724635124,0.206266552,-0.899414659,0.989740551,0.294105649,0.284246415,0.118987255,0.995247185,0.728791177,0.140288666,-0.953055322,0.979373693,0.278117567,0.23099339,0.129247457,0.989443243,0.727469802,0.117066368,-0.913336635,0.976895213,0.286716223,0.205652639,0.12257874,0.989908814,0.719922185,0.139286414,-0.889782608,0.974793911,0.293909281,0.223755166,0.115631208,0.989812911,0.605878353,0.810549736,-0.060741883,0.993770599,0.458230674,0.806314766,0.061910752,0.995358586,0.602238536,1.214160681,-0.142270714,0.694568753,0.467741638,1.22219193,0.17502822,0.527297556,0.600722969,1.563704252,0.119734667,0.086857475,0.476847023,1.586000562,0.453969479,0.068078391,0.605385661,1.603586912,0.143673465,0.102964304,0.479410321,1.634250402,0.477323651,0.074753538,0.575484216,1.703003287,-0.05115255,0.049950249,0.478648424,1.707162619,0.275178462,0.026955353
biceps,0.525600612,0.046596996,-0.247646943,0.999502838,0.543278933,0.010087168,-0.24590084,0.999439895,0.555203617,0.010002015,-0.246032,0.99954468,0.566573918,0.01041715,-0.246005043,0.999396682,0.514612257,0.009959675,-0.231509626,0.999508023,0.506835282,0.009483716,-0.231676638,0.999514818,0.500121772,0.009134674,-0.232227862,0.999459445,0.581089675,0.02529428,-0.147779062,0.999595582,0.504785776,0.02617538,-0.068338118,0.999760449,0.54712069,0.082929745,-0.205383703,0.999625564,0.509264946,0.083777204,-0.184573442,0.999623656,0.653882802,0.216842443,-0.067521669,0.997586846,0.443870485,0.239815623,0.014367636,0.999147654,0.72881943,0.465273947,-0.390460879,0.992132545,0.360312223,0.467262447,-0.08061444,0.986548245,0.737255752,0.207895085,-0.776112139,0.990131199,0.295438439,0.282971174,-0.282230556,0.995384455,0.741695642,0.142616659,-0.82618618,0.980100691,0.280917615,0.229150817,-0.307463616,0.989786863,0.739168704,0.118698463,-0.795115709,0.977630258,0.290771157,0.203706458,-0.303823262,0.990211189,0.733017325,0.140902415,-0.771434009,0.975765884,0.297753811,0.220486552,-0.286793083,0.990127027,0.609113872,0.810680509,-0.025837287,0.993576884,0.458234102,0.806117713,0.027079476,0.995341599,0.602236569,1.212805986,-0.0925918,0.665333331,0.468330681,1.21900177,0.115126632,0.51682508,0.603256345,1.563775539,0.115658008,0.07998877,0.475814968,1.583301067,0.334921271,0.064500123,0.607062876,1.604047537,0.135974437,0.094678909,0.478874415,1.631865859,0.351062357,0.069989644,0.580820739,1.702672005,-0.059581194,0.04675192,0.481709838,1.703462362,0.149307221,0.025496442
biceps,0.535946906,0.045945421,-0.255519539,0.999529243,0.550644279,0.010058703,-0.260014981,0.999462366,0.562365055,0.010009834,-0.260082185,0.999562383,0.573295534,0.01050779,-0.260005951,0.999422789,0.521165967,0.009816266,-0.238075823,0.999530375,0.512640297,0.009407141,-0.238276154,0.999538779,0.504911184,0.009122675,-0.238829881,0.99948734,0.584145606,0.025557255,-0.133525908,0.999609709,0.504012167,0.026518393,-0.070135877,0.999768198,0.556794286,0.082877882,-0.218194798,0.999627173,0.518769443,0.083576754,-0.186265886,0.99963522,0.659022093,0.224135712,-0.050282411,0.997729838,0.443468183,0.242606997,-0.006938848,0.999195158,0.728744566,0.465222061,-0.359013021,0.992534697,0.360041708,0.467425913,-0.268493474,0.987758398,0.739655256,0.214774102,-0.741081834,0.990948021,0.300407767,0.282593548,-0.688236177,0.995764375,0.747695923,0.145632491,-0.795449376,0.981678963,0.286512941,0.226377681,-0.746918321,0.990604281,0.745449245,0.124856785,-0.766904056,0.979381502,0.298061401,0.201606348,-0.731234193,0.990980089,0.738988042,0.145485967,-0.737968385,0.977760911,0.306018531,0.217371985,-0.693823695,0.99091661,0.615715265,0.818122268,-0.007345114,0.993723392,0.459225565,0.809556782,0.008957644,0.995506048,0.609890223,1.217047334,-0.035495009,0.610659838,0.470001459,1.222971678,0.08360219,0.48417455,0.612339735,1.588800073,0.161356598,0.072164297,0.475452363,1.598253965,0.2651501,0.058453429,0.617799401,1.634627104,0.171365336,0.085432976,0.478258312,1.646789551,0.276391357,0.06335339,0.587212622,1.714996934,-0.032260288,0.042302441,0.488567382,1.718738198,0.058625851,0.023131447
biceps,0.538458765,0.045963693,-0.262024492,0.999553263,0.552965343,0.010228856,-0.263203561,0.999481559,0.56434828,0.010387443,-0.263245702,0.99957931,0.574988008,0.011126704,-0.263148665,0.999445856,0.524141788,0.009832958,-0.243272081,0.999548495,0.51563555,0.009442573,-0.243459627,0.999559522,0.507717848,0.009217893,-0.243990213,0.999509931,0.585449219,0.026223758,-0.134635925,0.999620557,0.503958285,0.027223686,-0.070636772,0.999774635,0.558768928,0.083014347,-0.221066132,0.999625742,0.521853089,0.083657861,-0.18928872,0.99964267,0.661159098,0.22762391,-0.053346079,0.997850358,0.443342894,0.244306728,-0.010843094,0.999230027,0.728620529,0.464315951,-0.373068929,0.992894948,0.360499471,0.46735692,-0.206818908,0.988810062,0.739888489,0.217938393,-0.777239263,0.991697192,0.302524835,0.281226218,-0.5368222,0.996090114,0.748994708,0.146584168,-0.833923519,0.983156085,0.288773894,0.226559609,-0.584040761,0.991310954,0.746744692,0.127292261,-0.806712627,0.981026828,0.300001502,0.201373845,-0.572575927,0.99164474,0.739923656,0.147453591,-0.775209665,0.979614377,0.308454365,0.21687679,-0.541921318,0.99160409,0.618215084,0.818901062,-0.00512732,0.993925571,0.460746527,0.809250712,0.006710137,0.995689988,0.613739729,1.216838837,-0.023277886,0.565433443,0.472719997,1.222231269,0.069067836,0.461156815,0.615630388,1.590865612,0.175427854,0.065191776,0.475545943,1.59783268,0.239717543,0.053174004,0.621442437,1.637238145,0.184984878,0.077186346,0.478188545,1.646460772,0.249816924,0.057483342,0.589827359,1.714939713,-0.016878283,0.038356196,0.491570741,1.718071342,0.032847255,0.021048957
biceps,0.535057604,0.043843396,-0.284541726,0.999584198,0.550911784,0.009104886,-0.273771197,0.999515295,0.562852561,0.009179682,-0.273658246,0.99960649,0.574006796,0.009970287,-0.273487717,0.999484062,0.52234745,0.009058228,-0.261870891,0.999576509,0.514498293,0.00874635,-0.262040496,0.999586761,0.507230163,0.008651282,-0.262501627,0.999540925,0.587337792,0.026083609,-0.160622716,0.999644637,0.502211392,0.02706233,-0.078092933,0.999786556,0.55747664,0.081618704,-0.229977608,0.999644816,0.520228446,0.08173836,-0.212312654,0.999661565,0.666446507,0.232392237,-0.079869285,0.998024702,0.442822754,0.245328709,-0.003015546,0.99928391,0.72855413,0.472142696,-0.414177001,0.993404865,0.35860455,0.4669725,-0.150996372,0.989772975,0.740642011,0.238759682,-0.803008199,0.992443502,0.305782795,0.276426375,-0.432843804,0.99637717,0.749200642,0.167461783,-0.840647936,0.984623313,0.29258424,0.22036016,-0.474019527,0.991886199,0.748714805,0.138087958,-0.817344427,0.982674301,0.304122984,0.194492921,-0.451946288,0.992180288,0.740281343,0.166937515,-0.790086269,0.981414437,0.312944055,0.210385054,-0.434391975,0.992183447,0.620990396,0.824071765,-0.013797724,0.993956983,0.461546928,0.814136684,0.015480961,0.995743334,0.615990281,1.221319556,-0.038816284,0.520272255,0.472177058,1.225953221,0.104653262,0.430386007,0.617711306,1.60319972,0.164806545,0.058805212,0.47534284,1.605985403,0.31196034,0.048130382,0.624275863,1.653579354,0.175652221,0.069666229,0.478102326,1.656301141,0.32606706,0.052027307,0.590509474,1.726231933,-0.030766768,0.034669012,0.492293447,1.727680922,0.10733851,0.019084716
biceps,0.532674253,0.043492228,-0.265435874,0.999614954,0.549286067,0.008856243,-0.256265104,0.999546587,0.561477125,0.008876489,-0.256226152,0.999632895,0.572971165,0.009653761,-0.256083161,0.999520063,0.521277666,0.008962146,-0.242975891,0.999602914,0.513958097,0.008679475,-0.243134111,0.999613345,0.507147312,0.008616236,-0.243603304,0.99957031,0.588121235,0.026082614,-0.141105816,0.999667346,0.501252174,0.027082786,-0.065354325,0.999798954,0.555863559,0.081425518,-0.21631898,0.999661803,0.518916249,0.081625238,-0.197808996,0.999679446,0.668572009,0.234012723,-0.063254312,0.998181403,0.442720801,0.245742768,0.006075635,0.999331295,0.728658319,0.472725093,-0.388699561,0.993895531,0.357822657,0.46560806,-0.105992019,0.990658283,0.741975605,0.245385259,-0.787367284,0.993120492,0.308613896,0.274365485,-0.34906128,0.996629894,0.750361562,0.174947649,-0.839187384,0.985972345,0.294694662,0.218126267,-0.385542482,0.992405593,0.749863267,0.142319426,-0.811724305,0.984188974,0.306022733,0.192927942,-0.361810267,0.99265945,0.741241455,0.174254969,-0.782946527,0.983059108,0.315267682,0.20916982,-0.349400818,0.992697477,0.621720374,0.826132476,-0.015212904,0.994035602,0.462033182,0.815237045,0.016906377,0.995815694,0.615362406,1.221402168,-0.020353347,0.483604938,0.471892178,1.225817442,0.107395664,0.407834142,0.6173715,1.603461623,0.155012578,0.053123619,0.475120068,1.607518911,0.277171314,0.043718588,0.624344766,1.653019309,0.166481659,0.062983431,0.478039116,1.657865524,0.287012726,0.047227785,0.589493215,1.727010012,-0.037462562,0.031412188,0.491358042,1.728632331,0.075851053,0.017355682
biceps,0.536813855,0.044118069,-0.245637596,0.999649704,0.55307883,0.009267273,-0.224589869,0.999585867,0.565330505,0.009390409,-0.224543244,0.999664485,0.576310992,0.010292348,-0.224424273,0.999562681,0.522383034,0.009052035,-0.219282925,0.999637306,0.514177978,0.008697126,-0.219383672,0.999646723,0.506871343,0.008613725,-0.219785973,0.99960798,0.58917582,0.026918015,-0.064139292,0.999695182,0.498310208,0.027074581,-0.034423705,0.999815822,0.558969796,0.08319173,-0.185198128,0.999686718,0.519432962,0.082984395,-0.177792877,0.999704897,0.667560697,0.236192375,0.017094353,0.998345256,0.438919634,0.247435495,0.022653393,0.99938792,0.727761149,0.472481728,-0.272270471,0.99428755,0.357651621,0.472871363,-0.21518825,0.991521001,0.74894464,0.248448014,-0.665718734,0.993717194,0.319204241,0.259475917,-0.59434855,0.996900678,0.75882411,0.184162587,-0.724964321,0.987140477,0.306921095,0.206360608,-0.656114399,0.992959201,0.757178545,0.148808524,-0.701103032,0.985507071,0.317402482,0.17994763,-0.623929024,0.993173599,0.748167694,0.179541111,-0.666570842,0.984520137,0.326901495,0.198195472,-0.595095515,0.993235648,0.626077831,0.828768373,0.000729204,0.993984461,0.463580936,0.819765389,0.001164994,0.995831668,0.621890306,1.224692345,0.004747431,0.440552562,0.475996494,1.234542131,0.081728518,0.376866311,0.623937964,1.608314872,0.183736831,0.047864102,0.479960442,1.619644523,0.225188985,0.039473359,0.631637096,1.657095671,0.192459628,0.056778021,0.479519665,1.669259429,0.232859582,0.042620923,0.596978426,1.733012438,-0.005001751,0.028344726,0.501127005,1.743783712,0.013542738,0.015684351
biceps,0.536663473,0.047197044,-0.249933332,0.999680996,0.55220741,0.010329675,-0.231307462,0.999621212,0.564236939,0.010539454,-0.231252417,0.999692917,0.575208545,0.011537445,-0.23112011,0.999600589,0.522010922,0.010189797,-0.222836867,0.999668658,0.513803005,0.009889652,-0.222917348,0.99967742,0.506501973,0.009818429,-0.223314807,0.999642611,0.588854074,0.027733406,-0.073466107,0.999719799,0.497150064,0.027426913,-0.029277068,0.999831319,0.558521748,0.086446062,-0.190913573,0.999708772,0.519523978,0.086910568,-0.179287851,0.999727786,0.667087197,0.236155421,0.0107086,0.998488724,0.438629448,0.248088315,0.035792366,0.999441266,0.727073967,0.472082675,-0.283607394,0.994658828,0.357558429,0.475789547,-0.182676777,0.992311358,0.74996841,0.247559041,-0.68783927,0.994226992,0.322470218,0.254783332,-0.530863643,0.997160435,0.761149883,0.181145921,-0.748946249,0.988125741,0.310874641,0.202588081,-0.588418365,0.993492663,0.759092331,0.146590635,-0.723819375,0.986624599,0.320816159,0.174050465,-0.557967007,0.993676245,0.750165582,0.176527888,-0.688860714,0.985778391,0.330415666,0.192476958,-0.531293571,0.993754625,0.627254188,0.828689396,-0.003475056,0.993781686,0.465043962,0.819109559,0.005332668,0.995799422,0.623113036,1.224356771,-0.011874875,0.401397705,0.47730571,1.2334162,0.07375852,0.347414404,0.624552846,1.605303407,0.171020597,0.043126639,0.480639368,1.617106438,0.219175905,0.035628602,0.632614434,1.653024316,0.181082532,0.051190205,0.479272336,1.666844606,0.227859393,0.03847871,0.59646219,1.731527686,-0.017220117,0.025564063,0.501259446,1.740293264,0.001671467,0.014167034
biceps,0.536427259,0.053354181,-0.250505954,0.999706507,0.55133009,0.014548856,-0.240019038,0.999650061,0.563214839,0.014378224,-0.239967585,0.999715745,0.574415565,0.014840623,-0.239846125,0.99963218,0.521768987,0.014369285,-0.226668105,0.999693811,0.513560712,0.013900486,-0.226824924,0.999701917,0.506242037,0.013720532,-0.227278471,0.999670506,0.586015582,0.028155655,-0.072775267,0.99974066,0.495886981,0.028542096,-0.037112117,0.999842882,0.557345092,0.09193489,-0.197157443,0.999723554,0.519342124,0.092289411,-0.183018029,0.999742866,0.661190867,0.23634553,0.022342484,0.998628497,0.435077757,0.24808228,0.032328475,0.999489844,0.719909847,0.473223448,-0.223844081,0.994975686,0.357145697,0.491473824,-0.344980389,0.993024766,0.752135038,0.263938546,-0.574521542,0.9947505,0.333470017,0.253746361,-0.860750556,0.997417927,0.76679945,0.206945688,-0.627437413,0.989165187,0.32309857,0.203555897,-0.938067079,0.994052827,0.762746334,0.167997643,-0.607705832,0.98779732,0.331326455,0.17562224,-0.90148592,0.994208813,0.752264559,0.197597057,-0.575605392,0.987060249,0.341138452,0.194182932,-0.861649811,0.994292557,0.628972828,0.828343034,0.002794889,0.993850887,0.466330826,0.819547832,-0.000641779,0.995859563,0.629865766,1.225308418,0.001543003,0.363087058,0.477370918,1.239325762,0.087546445,0.316053212,0.62911284,1.616908789,0.195168018,0.038824908,0.481210649,1.631893873,0.259061515,0.032092202,0.63769269,1.6661098,0.203871459,0.046090666,0.479044765,1.682002425,0.269788861,0.034658872,0.600175738,1.74336791,-0.009119522,0.023024892,0.503462195,1.757490873,0.03266691,0.012766102
biceps,0.538342535,0.064347796,-0.251904696,0.999730825,0.552256167,0.025525102,-0.233617991,0.999677896,0.563064814,0.025016423,-0.233564243,0.999738097,0.573681951,0.024713647,-0.233465806,0.999662519,0.524464428,0.023774816,-0.227568164,0.999717593,0.515956402,0.02223558,-0.227633819,0.999724984,0.508151531,0.020899301,-0.228013188,0.999696553,0.585293353,0.031748883,-0.058266778,0.999759972,0.495658755,0.031215608,-0.040399604,0.999853373,0.556942225,0.099152677,-0.190063044,0.999737918,0.520210981,0.098794803,-0.183537364,0.999757409,0.656043828,0.236381143,0.030614866,0.998753428,0.434731394,0.244128659,0.029255593,0.999530613,0.712916732,0.478165537,-0.205182359,0.995154321,0.357260019,0.492313802,-0.308600366,0.993647575,0.754435062,0.279847533,-0.560774982,0.995199502,0.343686491,0.252922475,-0.763166308,0.997633398,0.772124648,0.224317834,-0.61634922,0.990060866,0.332430601,0.1975521,-0.832849622,0.994515717,0.766970873,0.190591499,-0.601656735,0.988811016,0.338842154,0.171954796,-0.800742209,0.994644046,0.755953729,0.219411373,-0.5647825,0.988169551,0.350522637,0.192501932,-0.763929009,0.994733989,0.628711343,0.822378635,0.005000303,0.99362433,0.46668151,0.81918031,-0.002910172,0.995719373,0.62944603,1.224214792,0.003835241,0.329756856,0.480429828,1.238187551,0.05518809,0.290765554,0.628913879,1.613210678,0.189650357,0.034970161,0.483840942,1.627366066,0.188634485,0.028945902,0.636835992,1.661780357,0.197867557,0.041523036,0.480204374,1.677205801,0.195503995,0.031257872,0.601833105,1.740885019,-0.008301711,0.020758331,0.507409334,1.751606941,-0.03814758,0.011524219
biceps,0.537889361,0.069224022,-0.277337462,0.99974972,0.551826715,0.030423483,-0.250653058,0.999697685,0.562566042,0.030156538,-0.250560731,0.999753535,0.573338628,0.029874772,-0.250422448,0.999684572,0.524200261,0.027654698,-0.250681967,0.99973464,0.515685797,0.025781523,-0.250666589,0.999741852,0.507908344,0.024138676,-0.250985056,0.999716163,0.583787262,0.034440912,-0.079185516,0.99977231,0.494223446,0.032302849,-0.051376007,0.999859989,0.556474984,0.10370253,-0.202737838,0.999744892,0.520085335,0.102606416,-0.204135537,0.999765992,0.652138054,0.237749606,0.014626869,0.99886179,0.432266831,0.242217854,0.009665912,0.999567986,0.710136354,0.481784344,-0.234851137,0.995358348,0.35617286,0.498042494,-0.335655183,0.994233668,0.756801605,0.284848928,-0.604612172,0.995605767,0.347169816,0.253153563,-0.795873165,0.997843206,0.774367332,0.231386304,-0.661738873,0.990854859,0.335617691,0.196305722,-0.866228819,0.994970083,0.769045591,0.200056598,-0.642173588,0.989704967,0.341649175,0.171170607,-0.832338393,0.995076478,0.758913457,0.226877496,-0.607220829,0.989161253,0.354062796,0.19275859,-0.79524219,0.995169938,0.628271282,0.822647452,0.003810856,0.993287385,0.466799408,0.820369542,-0.00167766,0.995520711,0.628726006,1.224493504,-0.003616563,0.29867807,0.480004847,1.239345312,0.060572509,0.265525758,0.627749085,1.613474131,0.188088194,0.031484585,0.483485967,1.627084494,0.213338956,0.026077295,0.635492802,1.660944939,0.196331337,0.037389323,0.479503006,1.676435828,0.222468659,0.028168313,0.600488663,1.741433144,-0.012995426,0.018695962,0.505818367,1.75067997,-0.017019687,0.010387506
biceps,0.540152311,0.068229094,-0.318923265,0.999762654,0.552520096,0.02951836,-0.289711863,0.999714315,0.562501907,0.029387567,-0.289607525,0.999762833,0.572896361,0.029344058,-0.289543986,0.99970144,0.526374519,0.02693738,-0.296958894,0.999749839,0.517608881,0.025253195,-0.296939135,0.999754667,0.509356916,0.023769563,-0.297248065,0.999733329,0.58222127,0.034709405,-0.089856379,0.999776959,0.494026721,0.032084238,-0.107997179,0.999863625,0.556589425,0.103285886,-0.236071229,0.999747515,0.52113837,0.102099791,-0.246734291,0.999771953,0.64868325,0.237701178,0.033577666,0.998937011,0.428903192,0.241367251,-0.061966881,0.999590516,0.704176128,0.484758288,-0.165360659,0.994464457,0.356403649,0.505802035,-0.48106727,0.99463892,0.75670445,0.283323824,-0.492774189,0.995892763,0.355835646,0.253633082,-0.999301493,0.997986197,0.774048805,0.232240602,-0.534566581,0.991327405,0.342784673,0.195199102,-1.071448922,0.995247424,0.769961715,0.204268262,-0.513172388,0.990234256,0.348409027,0.170456871,-1.040458798,0.995325148,0.760730803,0.227947548,-0.493336201,0.989777207,0.36152944,0.193029076,-0.999372959,0.995416999,0.628887296,0.822260022,0.018246017,0.992380798,0.46874842,0.820343792,-0.016220586,0.994997203,0.627793908,1.224444509,0.00250094,0.272538304,0.479764163,1.238707304,0.036265954,0.245207056,0.626853645,1.613266349,0.184660301,0.028387906,0.483237833,1.626208067,0.183749735,0.023580113,0.634992182,1.659736037,0.192420483,0.033726733,0.479331166,1.675756812,0.191944405,0.025454309,0.601664662,1.74067235,-0.015948936,0.016918141,0.505500317,1.748761773,-0.043114521,0.009428536
biceps,0.541096985,0.071959086,-0.316427261,0.999775112,0.553692639,0.035094999,-0.274534196,0.999729514,0.563181818,0.035955571,-0.274420947,0.999774694,0.572939157,0.036388457,-0.274404854,0.999718666,0.528524637,0.029523414,-0.290149629,0.999762595,0.520081401,0.027137592,-0.290265679,0.999767125,0.512010932,0.025230223,-0.290656805,0.999747813,0.582170546,0.041373249,-0.070199028,0.999785244,0.494604081,0.034584243,-0.097274981,0.999867916,0.556968391,0.106356777,-0.220840439,0.999750435,0.52269721,0.103466988,-0.238877028,0.999777377,0.64753139,0.238397554,0.046288054,0.999015391,0.429172337,0.240607709,-0.048147015,0.999610782,0.704823852,0.484500468,-0.175679401,0.994347394,0.356175423,0.50357765,-0.44520691,0.995059133,0.756335199,0.281308711,-0.537656903,0.996221185,0.359177291,0.25227648,-0.954154789,0.9981457,0.773732901,0.228252083,-0.58999759,0.991962016,0.346413165,0.192067161,-1.029606342,0.995589554,0.768882155,0.200124979,-0.571640849,0.99095273,0.352360308,0.168993264,-1.00072968,0.995648623,0.759512305,0.224839136,-0.540165782,0.990555406,0.366230488,0.192601219,-0.955094218,0.995731354,0.628489614,0.817334175,0.023870235,0.992282391,0.469093323,0.81741178,-0.021988843,0.994946778,0.627214134,1.219945669,0.024781348,0.250996828,0.480093479,1.23343575,0.005841717,0.230585948,0.626782477,1.604325056,0.206617221,0.025631284,0.483012915,1.620631456,0.132937148,0.021403521,0.634061277,1.651753068,0.213613391,0.03048755,0.4792189,1.670552969,0.13835761,0.023046408,0.60437429,1.728614569,0.011060503,0.015348935,0.504775763,1.740338087,-0.094260275,0.008589809
